,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,sentimento
0,,,Wed May 30 23:47:49 +0000 2018,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/Francischini_/status/1001973487521681408/video/1', u'display_url': u'pic.twitter.com/d9xoHdxbGj', u'url': u'https://t.co/d9xoHdxbGj', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg', u'id_str': u'1001972369467101184', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'large': {u'h': 720, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 720, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [57, 80], u'type': u'photo', u'id': 1001972369467101184, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg'}]}","{u'media': [{u'additional_media_info': {u'monetizable': False}, u'expanded_url': u'https://twitter.com/Francischini_/status/1001973487521681408/video/1', u'display_url': u'pic.twitter.com/d9xoHdxbGj', u'url': u'https://t.co/d9xoHdxbGj', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg', u'video_info': {u'aspect_ratio': [1, 1], u'duration_millis': 140000, u'variants': [{u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/720x720/BLV5kf5QEuARgoSd.mp4?tag=3', u'bitrate': 1280000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/240x240/_JIGp5XMivKXQOsK.mp4?tag=3', u'bitrate': 256000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/480x480/emF73jQhwWgnSBP0.mp4?tag=3', u'bitrate': 832000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/pl/des_NcDEkYtswQQd.m3u8?tag=3', u'content_type': u'application/x-mpegURL'}]}, u'id_str': u'1001972369467101184', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'large': {u'h': 720, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 720, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [57, 80], u'type': u'video', u'id': 1001972369467101184, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg'}]}",1490,False,,1001973487521681408,1001973487521681408,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'popular'}",,False,,,,976,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CIRO GOMES
DESMASCARADO!
ACABOU A FARSA!
VAMOS ESPALHAR! https://t.co/d9xoHdxbGj",False,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 42736936, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme14/bg.gif', u'verified': True, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/902975680035655680/vAeie66f_normal.jpg', u'profile_sidebar_fill_color': u'EFEFEF', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/2rVSSlXffc', u'indices': [0, 23], u'expanded_url': u'http://fernandofrancischini.com.br', u'display_url': u'fernandofrancischini.com.br'}]}, u'description': {u'urls': []}}, u'followers_count': 151926, u'profile_sidebar_border_color': u'EEEEEE', u'id_str': u'42736936', u'profile_background_color': u'131516', u'listed_count': 408, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 18990, u'description': u'Deputado Federal e Delegado da PF. Coordenou prisões de megatraficantes. #Bolsonaro2018 PERFIL OFICIAL!', u'friends_count': 19840, u'location': u'Paraná/Brasil', u'profile_link_color': u'009999', u'profile_image_url': u'http://pbs.twimg.com/profile_images/902975680035655680/vAeie66f_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/42736936/1504135178', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme14/bg.gif', u'screen_name': u'Francischini_', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 668, u'name': u'DelegadoFrancischini', u'notifications': False, u'url': u'https://t.co/2rVSSlXffc', u'created_at': u'Tue May 26 22:10:40 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",-2.0
1,,,Wed May 30 15:05:17 +0000 2018,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/nIpbYBkfgu', u'indices': [116, 139], u'expanded_url': u'https://twitter.com/i/web/status/1001841985240563712', u'display_url': u'twitter.com/i/web/status/1…'}]}",,440,False,,1001841985240563712,1001841985240563712,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'popular'}",,False,,,,165,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mino carta a ciro gomes: ""não posso aprovar seu comportamento em relação ao ex-presidente lula. em nada diminuiria… https://t.co/nIpbYBkfgu",True,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 74763991, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': True, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/429549634/euzed_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'url': {u'urls': [{u'url': u'http://t.co/NO0fRb2TGT', u'indices': [0, 22], u'expanded_url': u'http://www.socialistamorena.com.br', u'display_url': u'socialistamorena.com.br'}]}, u'description': {u'urls': []}}, u'followers_count': 151247, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'74763991', u'profile_background_color': u'C0DEED', u'listed_count': 962, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 187444, u'description': u'escrevo matérias e asso pães. e vice-versa. socialista morena.', u'friends_count': 4587, u'location': u'', u'profile_link_color': u'F50C0C', u'profile_image_url': u'http://pbs.twimg.com/profile_images/429549634/euzed_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/74763991/1502994740', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'cynaramenezes', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 35453, u'name': u'cynara menezes', u'notifications': False, u'url': u'http://t.co/NO0fRb2TGT', u'created_at': u'Wed Sep 16 15:59:27 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",0.0
2,,,Wed May 30 18:02:44 +0000 2018,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/QjKpgpe0by', u'indices': [93, 116], u'expanded_url': u'https://trib.al/1OJWtnh', u'display_url': u'trib.al/1OJWtnh'}], u'media': [{u'expanded_url': u'https://twitter.com/UOL/status/1001886641072599041/photo/1', u'display_url': u'pic.twitter.com/gJkRdkC16c', u'url': u'https://t.co/gJkRdkC16c', u'media_url_https': u'https://pbs.twimg.com/media/Dedqlw0WAAEgI7k.jpg', u'id_str': u'1001886639105376257', u'sizes': {u'large': {u'h': 421, u'resize': u'fit', u'w': 750}, u'small': {u'h': 382, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 421, u'resize': u'fit', u'w': 750}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [117, 140], u'type': u'photo', u'id': 1001886639105376257, u'media_url': u'http://pbs.twimg.com/media/Dedqlw0WAAEgI7k.jpg'}]}","{u'media': [{u'expanded_url': u'https://twitter.com/UOL/status/1001886641072599041/photo/1', u'display_url': u'pic.twitter.com/gJkRdkC16c', u'url': u'https://t.co/gJkRdkC16c', u'media_url_https': u'https://pbs.twimg.com/media/Dedqlw0WAAEgI7k.jpg', u'id_str': u'1001886639105376257', u'sizes': {u'large': {u'h': 421, u'resize': u'fit', u'w': 750}, u'small': {u'h': 382, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 421, u'resize': u'fit', u'w': 750}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [117, 140], u'type': u'photo', u'id': 1001886639105376257, u'media_url': u'http://pbs.twimg.com/media/Dedqlw0WAAEgI7k.jpg'}]}",188,False,,1001886641072599041,1001886641072599041,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'popular'}",,False,,,,95,False,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Imprecisões de um pré-candidato | Na TV, Ciro Gomes erra dados sobre Previdência e Orçamento https://t.co/QjKpgpe0by https://t.co/gJkRdkC16c",False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 70799317, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': True, u'translator_type': u'none', u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/848939001419628544/fhuqbWxL_normal.jpg', u'profile_sidebar_fill_color': u'F4F3EF', u'entities': {u'url': {u'urls': [{u'url': u'http://t.co/w6eEBBFJKp', u'indices': [0, 22], u'expanded_url': u'http://www.uol.com.br/', u'display_url': u'uol.com.br'}]}, u'description': {u'urls': []}}, u'followers_count': 1022090, u'profile_sidebar_border_color': u'FFFFFF', u'id_str': u'70799317', u'profile_background_color': u'E6E6E6', u'listed_count': 2577, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 262533, u'description': u'Perfil oficial do UOL. Acompanhe em tempo real as manchetes do maior provedor de conteúdo em língua portuguesa do mundo.', u'friends_count': 141, u'location': u'Brasil', u'profile_link_color': u'990000', u'profile_image_url': u'http://pbs.twimg.com/profile_images/848939001419628544/fhuqbWxL_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/70799317/1491430900', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'UOL', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 483, u'name': u'UOL', u'notifications': False, u'url': u'http://t.co/w6eEBBFJKp', u'created_at': u'Tue Sep 01 22:02:44 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",-2.0
3,,,Wed May 30 23:59:58 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 42736936, u'indices': [3, 17], u'id_str': u'42736936', u'screen_name': u'Francischini_', u'name': u'DelegadoFrancischini'}], u'hashtags': [], u'urls': [], u'media': [{u'source_user_id': 42736936, u'source_status_id_str': u'1001973487521681408', u'expanded_url': u'https://twitter.com/Francischini_/status/1001973487521681408/video/1', u'display_url': u'pic.twitter.com/d9xoHdxbGj', u'url': u'https://t.co/d9xoHdxbGj', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg', u'source_user_id_str': u'42736936', u'source_status_id': 1001973487521681408, u'id_str': u'1001972369467101184', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'large': {u'h': 720, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 720, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [76, 99], u'type': u'photo', u'id': 1001972369467101184, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg'}]}","{u'media': [{u'additional_media_info': {u'source_user': {u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 42736936, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme14/bg.gif', u'verified': True, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/902975680035655680/vAeie66f_normal.jpg', u'profile_sidebar_fill_color': u'EFEFEF', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/2rVSSlXffc', u'indices': [0, 23], u'expanded_url': u'http://fernandofrancischini.com.br', u'display_url': u'fernandofrancischini.com.br'}]}, u'description': {u'urls': []}}, u'followers_count': 151926, u'profile_sidebar_border_color': u'EEEEEE', u'id_str': u'42736936', u'profile_background_color': u'131516', u'listed_count': 408, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 18990, u'description': u'Deputado Federal e Delegado da PF. Coordenou pris\xf5es de megatraficantes. #Bolsonaro2018 PERFIL OFICIAL!', u'friends_count': 19840, u'location': u'Paran\xe1/Brasil', u'profile_link_color': u'009999', u'profile_image_url': u'http://pbs.twimg.com/profile_images/902975680035655680/vAeie66f_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/42736936/1504135178', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme14/bg.gif', u'screen_name': u'Francischini_', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 668, u'name': u'DelegadoFrancischini', u'notifications': False, u'url': u'https://t.co/2rVSSlXffc', u'created_at': u'Tue May 26 22:10:40 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}, u'monetizable': False}, u'source_user_id': 42736936, u'source_status_id_str': u'1001973487521681408', u'expanded_url': u'https://twitter.com/Francischini_/status/1001973487521681408/video/1', u'display_url': u'pic.twitter.com/d9xoHdxbGj', u'url': u'https://t.co/d9xoHdxbGj', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg', u'source_user_id_str': u'42736936', u'source_status_id': 1001973487521681408, u'video_info': {u'aspect_ratio': [1, 1], u'duration_millis': 140000, u'variants': [{u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/720x720/BLV5kf5QEuARgoSd.mp4?tag=3', u'bitrate': 1280000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/240x240/_JIGp5XMivKXQOsK.mp4?tag=3', u'bitrate': 256000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/480x480/emF73jQhwWgnSBP0.mp4?tag=3', u'bitrate': 832000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/pl/des_NcDEkYtswQQd.m3u8?tag=3', u'content_type': u'application/x-mpegURL'}]}, u'id_str': u'1001972369467101184', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'large': {u'h': 720, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 720, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [76, 99], u'type': u'video', u'id': 1001972369467101184, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg'}]}",0,False,,1001976544741527553,1001976544741527553,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,False,,,,976,False,"{u'contributors': None, u'truncated': False, u'text': u'CIRO GOMES
DESMASCARADO!
ACABOU A FARSA!
VAMOS ESPALHAR! https://t.co/d9xoHdxbGj', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1001973487521681408, u'favorite_count': 1490, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/Francischini_/status/1001973487521681408/video/1', u'display_url': u'pic.twitter.com/d9xoHdxbGj', u'url': u'https://t.co/d9xoHdxbGj', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg', u'id_str': u'1001972369467101184', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'large': {u'h': 720, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 720, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [57, 80], u'type': u'photo', u'id': 1001972369467101184L, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg'}]}, u'retweeted': False, u'coordinates': None, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 976, u'id_str': u'1001973487521681408', u'favorited': False, u'user': {u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 42736936, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme14/bg.gif', u'verified': True, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/902975680035655680/vAeie66f_normal.jpg', u'profile_sidebar_fill_color': u'EFEFEF', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/2rVSSlXffc', u'indices': [0, 23], u'expanded_url': u'http://fernandofrancischini.com.br', u'display_url': u'fernandofrancischini.com.br'}]}, u'description': {u'urls': []}}, u'followers_count': 151926, u'profile_sidebar_border_color': u'EEEEEE', u'id_str': u'42736936', u'profile_background_color': u'131516', u'listed_count': 408, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 18990, u'description': u'Deputado Federal e Delegado da PF. Coordenou prisões de megatraficantes. #Bolsonaro2018 PERFIL OFICIAL!', u'friends_count': 19840, u'location': u'Paraná/Brasil', u'profile_link_color': u'009999', u'profile_image_url': u'http://pbs.twimg.com/profile_images/902975680035655680/vAeie66f_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/42736936/1504135178', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme14/bg.gif', u'screen_name': u'Francischini_', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 668, u'name': u'DelegadoFrancischini', u'notifications': False, u'url': u'https://t.co/2rVSSlXffc', u'created_at': u'Tue May 26 22:10:40 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'pt', u'created_at': u'Wed May 30 23:47:49 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'additional_media_info': {u'monetizable': False}, u'expanded_url': u'https://twitter.com/Francischini_/status/1001973487521681408/video/1', u'display_url': u'pic.twitter.com/d9xoHdxbGj', u'url': u'https://t.co/d9xoHdxbGj', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg', u'video_info': {u'aspect_ratio': [1, 1], u'duration_millis': 140000, u'variants': [{u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/720x720/BLV5kf5QEuARgoSd.mp4?tag=3', u'bitrate': 1280000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/240x240/_JIGp5XMivKXQOsK.mp4?tag=3', u'bitrate': 256000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/vid/480x480/emF73jQhwWgnSBP0.mp4?tag=3', u'bitrate': 832000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/1001972369467101184/pu/pl/des_NcDEkYtswQQd.m3u8?tag=3', u'content_type': u'application/x-mpegURL'}]}, u'id_str': u'1001972369467101184', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 680}, u'large': {u'h': 720, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 720, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [57, 80], u'type': u'video', u'id': 1001972369467101184L, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1001972369467101184/pu/img/OM4--43QW7GFC2WJ.jpg'}]}, u'metadata': {u'iso_language_code': u'pt', u'result_type': u'recent'}}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Francischini_: CIRO GOMES
DESMASCARADO!
ACABOU A FARSA!
VAMOS ESPALHAR! https://t.co/d9xoHdxbGj",False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': False, u'default_profile_image': False, u'id': 900172903282601984, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/982441515355123712/T1iHxmUj_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'entities': {u'description': {u'urls': []}}, u'followers_count': 89, u'profile_sidebar_border_color': u'000000', u'id_str': u'900172903282601984', u'profile_background_color': u'000000', u'listed_count': 0, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 2141, u'description': u'', u'friends_count': 104, u'location': u'Brazil', u'profile_link_color': u'ABB8C2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/982441515355123712/T1iHxmUj_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/900172903282601984/1523067340', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'w4gn3rmh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 14161, u'name': u'Wagner', u'notifications': False, u'url': None, u'created_at': u'Wed Aug 23 01:48:39 +0000 2017', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",-2.0
4,,,Wed May 30 23:59:57 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 774592682144464896, u'indices': [3, 14], u'id_str': u'774592682144464896', u'screen_name': u'JqTeixeira', u'name': u'JOAQUIN TEIXEIRA'}], u'hashtags': [], u'urls': []}",,0,False,,1001976540677246977,1001976540677246977,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,1154,False,"{u'contributors': None, u'truncated': False, u'text': u'""Bolsonaro é um populista radical que está há 200 anos na política e nunca fez nada...""

OK. VOTAR EM QUEM ENTÃO?

""Ciro Gomes""

FIM.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1001826354311106566, u'favorite_count': 6518, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'retweeted': False, u'coordinates': None, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1154, u'id_str': u'1001826354311106566', u'favorited': False, u'user': {u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 774592682144464896, u'profile_background_image_url_https': None, u'verified': False, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/929077282945323008/1hxriN9s_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/d45bSyuQEK', u'indices': [0, 23], u'expanded_url': u'http://www.instagram.com/jqteixeiraoficial', u'display_url': u'instagram.com/jqteixeiraofic\u2026'}]}, u'description': {u'urls': []}}, u'followers_count': 209180, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'774592682144464896', u'profile_background_color': u'F5F8FA', u'listed_count': 422, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 1744, u'description': u'[+18 PIADAS] PERSONAGEM DO BEM PAI DE FAMÍLIA HONESTO CRISTÃO E PATRIOTA. SIGA O RESERVA: @JoaTei BICOS: @_porai (PRECISO COMPLEMENTAR A APOSENTADORIA) OBRIGADO', u'friends_count': 5169, u'location': u'Bragança Paulista, Brasil', u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/929077282945323008/1hxriN9s_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/774592682144464896/1516724122', u'profile_background_image_url': None, u'screen_name': u'JqTeixeira', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 60606, u'name': u'JOAQUIN TEIXEIRA', u'notifications': False, u'url': u'https://t.co/d45bSyuQEK', u'created_at': u'Sat Sep 10 12:57:41 +0000 2016', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': True, u'is_translator': False}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'pt', u'created_at': u'Wed May 30 14:03:10 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'pt', u'result_type': u'recent'}}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JqTeixeira: ""Bolsonaro é um populista radical que está há 200 anos na política e nunca fez nada...""

OK. VOTAR EM QUEM ENTÃO?

""Ciro Go…",False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 506327706, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/925532162996228097/UWy54KEZ_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 289, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'506327706', u'profile_background_color': u'C0DEED', u'listed_count': 6, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 38183, u'description': u'', u'friends_count': 194, u'location': u'', u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/925532162996228097/UWy54KEZ_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/506327706/1422852834', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'Nunes77777', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 72, u'name': u'Nunes', u'notifications': False, u'url': None, u'created_at': u'Mon Feb 27 20:03:52 +0000 2012', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': True, u'is_translator': False}",0.0
