,contributors,coordinates,created_at,entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,sentimento
0,,,Wed May 30 23:56:44 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 17715048, u'indices': [84, 89], u'id_str': u'17715048', u'screen_name': u'VEJA', u'name': u'VEJA'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/h6nffR8b0j', u'indices': [56, 79], u'expanded_url': u'https://veja.abril.com.br/blog/radar/na-bahia-bolsonaro-e-marina-silva-disputam-voto-a-voto/', u'display_url': u'veja.abril.com.br/blog/radar/na-…'}]}",0,False,,1001975728743829504,1001975728743829504,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,False,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Na Bahia, Bolsonaro e Marina Silva disputam voto a voto https://t.co/h6nffR8b0j via @VEJA",False,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 73254822, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme9/bg.gif', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'694969', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/1510805873/lobo_feroz-2_normal.jpg', u'profile_sidebar_fill_color': u'978BC9', u'entities': {u'description': {u'urls': []}}, u'followers_count': 4459, u'profile_sidebar_border_color': u'FFFFFF', u'id_str': u'73254822', u'profile_background_color': u'3D5466', u'listed_count': 16, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 142965, u'description': u'', u'friends_count': 4138, u'location': u'Brasil', u'profile_link_color': u'1C3942', u'profile_image_url': u'http://pbs.twimg.com/profile_images/1510805873/lobo_feroz-2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/73254822/1349655467', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme9/bg.gif', u'screen_name': u'AMAROK_LUPPUS', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 289, u'name': u'J. B. de Araujo', u'notifications': False, u'url': None, u'created_at': u'Thu Sep 10 23:46:19 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",2
1,,,Wed May 30 23:51:09 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 831733698831728641, u'indices': [0, 7], u'id_str': u'831733698831728641', u'screen_name': u'pkogos', u'name': u'Paulo Kogos'}], u'hashtags': [], u'urls': []}",0,False,,1001974324696354817,1001974324696354817,pkogos,1.0019568555167293e+18,1001956855516729346,8.317336988317286e+17,831733698831728641,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pkogos A França está dominada pela mentalidade esquerdista ! Se a Marina Silva ou o Ciro Ganhar vai acontecer o mesmo,False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 1000085028875984896, u'profile_background_image_url_https': None, u'verified': False, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/1000086390963621888/cOjH71mi_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 16, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'1000085028875984896', u'profile_background_color': u'F5F8FA', u'listed_count': 0, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 564, u'description': u'Libertário , Militarista , Monarquista e contra todas as ideologias que tem por finalidade controlar a vida das pessoas, A propriedade privada é sagrada !', u'friends_count': 63, u'location': u'', u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/1000086390963621888/cOjH71mi_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/1000085028875984896/1527274150', u'profile_background_image_url': None, u'screen_name': u'AsamiBanks', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 446, u'name': u'Asami Banks', u'notifications': False, u'url': None, u'created_at': u'Fri May 25 18:43:46 +0000 2018', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': True, u'is_translator': False}",-2
2,,,Wed May 30 23:47:44 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 4883743133, u'indices': [0, 13], u'id_str': u'4883743133', u'screen_name': u'SimoesThomaz', u'name': u'Thomaz'}], u'hashtags': [], u'urls': []}",0,False,,1001973465405165568,1001973465405165568,SimoesThomaz,1.0019691781973484e+18,1001969178197348353,4883743133.0,4883743133,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SimoesThomaz Cortez tem cara de Marina Silva e Léo Moura de Aécio HAHAHAHAH,False,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 201706531, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme15/bg.png', u'verified': False, u'translator_type': u'regular', u'profile_text_color': u'808080', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/936362611142266880/gJeVmCH6_normal.jpg', u'profile_sidebar_fill_color': u'C0DFEC', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/GyCXYYXz5Y', u'indices': [0, 23], u'expanded_url': u'https://www.instagram.com/vitordalmeida', u'display_url': u'instagram.com/vitordalmeida'}]}, u'description': {u'urls': []}}, u'followers_count': 1480, u'profile_sidebar_border_color': u'000000', u'id_str': u'201706531', u'profile_background_color': u'131516', u'listed_count': 6, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 102548, u'description': u'19. Don't stress. Do your best. Forget the rest. Just challenge yourself. Estudante 👷🔛', u'friends_count': 1163, u'location': u'Guaíba, Brasil', u'profile_link_color': u'000000', u'profile_image_url': u'http://pbs.twimg.com/profile_images/936362611142266880/gJeVmCH6_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/201706531/1512171380', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme15/bg.png', u'screen_name': u'nuncavistor', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 11397, u'name': u'Vitor Almeida', u'notifications': False, u'url': u'https://t.co/GyCXYYXz5Y', u'created_at': u'Tue Oct 12 13:03:25 +0000 2010', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",0
3,,,Wed May 30 23:41:18 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 166687413, u'indices': [3, 16], u'id_str': u'166687413', u'screen_name': u'_helderlopes', u'name': u'Helder Lopes'}], u'hashtags': [], u'urls': []}",0,False,,1001971845531426816,1001971845531426816,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,1,False,"{u'contributors': None, u'truncated': False, u'text': u'Que Marina Silva que nada. Gilmar Mendes sim é efetivo na defesa da nossa fauna. Não deixa um tucano preso. Nunca. Jamais.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1001966974413438976, u'favorite_count': 3, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'retweeted': False, u'coordinates': None, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'1001966974413438976', u'favorited': False, u'user': {u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 166687413, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'666666', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/806282966020268032/Hs3DG-p2_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'entities': {u'description': {u'urls': []}}, u'followers_count': 990, u'profile_sidebar_border_color': u'333333', u'id_str': u'166687413', u'profile_background_color': u'999999', u'listed_count': 9, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 26189, u'description': u'Advogado, alagoano de Arapiraca e torcedor do ASA Gigante!', u'friends_count': 562, u'location': u'Maceió,AL', u'profile_link_color': u'CCCCCC', u'profile_image_url': u'http://pbs.twimg.com/profile_images/806282966020268032/Hs3DG-p2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/166687413/1399117225', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'_helderlopes', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 83, u'name': u'Helder Lopes', u'notifications': False, u'url': None, u'created_at': u'Wed Jul 14 19:33:42 +0000 2010', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'pt', u'created_at': u'Wed May 30 23:21:57 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'pt', u'result_type': u'recent'}}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_helderlopes: Que Marina Silva que nada. Gilmar Mendes sim é efetivo na defesa da nossa fauna. Não deixa um tucano preso. Nunca. Jamais.,False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 57741554, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme18/bg.gif', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/785292064321835008/EurRFqbe_normal.jpg', u'profile_sidebar_fill_color': u'F6F6F6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 793, u'profile_sidebar_border_color': u'EEEEEE', u'id_str': u'57741554', u'profile_background_color': u'ACDED6', u'listed_count': 9, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 48279, u'description': u'Advogado, pai do Léo e da Lê, louco por futebol, chegado numa discussão saudável, viciado em informação', u'friends_count': 345, u'location': u'Maceió/AL', u'profile_link_color': u'038543', u'profile_image_url': u'http://pbs.twimg.com/profile_images/785292064321835008/EurRFqbe_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/57741554/1451619794', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme18/bg.gif', u'screen_name': u'thismendes', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 127080, u'name': u'Thiago Mendes', u'notifications': False, u'url': None, u'created_at': u'Fri Jul 17 20:04:14 +0000 2009', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",-1
4,,,Wed May 30 23:28:03 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 448328356, u'indices': [0, 13], u'id_str': u'448328356', u'screen_name': u'SoyCindyGlez', u'name': u'Cindy 🌛'}], u'hashtags': [], u'urls': []}",0,False,,1001968511768461314,1001968511768461314,SoyCindyGlez,,,448328356.0,448328356,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}","{u'country_code': u'BR', u'url': u'https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', u'country': u'Brazil', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]}, u'contained_within': [], u'full_name': u'Sao Paulo, Brazil', u'attributes': {}, u'id': u'68e019afec7d0ba5', u'name': u'Sao Paulo'}",,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SoyCindyGlez Marina Silva, Álvaro Dias, Ciro Gomes, Aldo Rebelo, Guilherme Boulos, Paulo Rabello y Henrique Meirelles",False,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 3158095041, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/994562230900453376/xF02zS2J_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 245, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'3158095041', u'profile_background_color': u'C0DEED', u'listed_count': 3, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 13483, u'description': u'100% Brasileira 🇧🇷', u'friends_count': 554, u'location': u'São Paulo, Brasil', u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/994562230900453376/xF02zS2J_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/3158095041/1526489497', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'priscilakfc95', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 54353, u'name': u'Priscila Pamella', u'notifications': False, u'url': None, u'created_at': u'Sun Apr 12 01:32:23 +0000 2015', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': True, u'is_translator': False}",0
5,,,Wed May 30 23:22:55 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 248735985, u'indices': [0, 13], u'id_str': u'248735985', u'screen_name': u'igorgoularrt', u'name': u'Igor'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/3kiGseSftG', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1001967218295496706', u'display_url': u'twitter.com/i/web/status/1…'}]}",1,False,,1001967218295496706,1001967218295496706,igorgoularrt,1.0019669758940652e+18,1001966975894065152,248735985.0,248735985,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@igorgoularrt Fact. Discutimos o dia todo isso em um grupo. Cortez tem cara de ir na Marina Silva...Maicon deve ser… https://t.co/3kiGseSftG,True,"{u'follow_request_sent': False, u'has_extended_profile': True, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 201706531, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme15/bg.png', u'verified': False, u'translator_type': u'regular', u'profile_text_color': u'808080', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/936362611142266880/gJeVmCH6_normal.jpg', u'profile_sidebar_fill_color': u'C0DFEC', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/GyCXYYXz5Y', u'indices': [0, 23], u'expanded_url': u'https://www.instagram.com/vitordalmeida', u'display_url': u'instagram.com/vitordalmeida'}]}, u'description': {u'urls': []}}, u'followers_count': 1480, u'profile_sidebar_border_color': u'000000', u'id_str': u'201706531', u'profile_background_color': u'131516', u'listed_count': 6, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 102548, u'description': u'19. Don't stress. Do your best. Forget the rest. Just challenge yourself. Estudante 👷🔛', u'friends_count': 1163, u'location': u'Guaíba, Brasil', u'profile_link_color': u'000000', u'profile_image_url': u'http://pbs.twimg.com/profile_images/936362611142266880/gJeVmCH6_normal.jpg', u'following': False, u'geo_enabled': True, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/201706531/1512171380', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme15/bg.png', u'screen_name': u'nuncavistor', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 11397, u'name': u'Vitor Almeida', u'notifications': False, u'url': u'https://t.co/GyCXYYXz5Y', u'created_at': u'Tue Oct 12 13:03:25 +0000 2010', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",0
6,,,Wed May 30 23:21:57 +0000 2018,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}",3,False,,1001966974413438976,1001966974413438976,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Que Marina Silva que nada. Gilmar Mendes sim é efetivo na defesa da nossa fauna. Não deixa um tucano preso. Nunca. Jamais.,False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 166687413, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'666666', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/806282966020268032/Hs3DG-p2_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'entities': {u'description': {u'urls': []}}, u'followers_count': 990, u'profile_sidebar_border_color': u'333333', u'id_str': u'166687413', u'profile_background_color': u'999999', u'listed_count': 9, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 26189, u'description': u'Advogado, alagoano de Arapiraca e torcedor do ASA Gigante!', u'friends_count': 562, u'location': u'Maceió,AL', u'profile_link_color': u'CCCCCC', u'profile_image_url': u'http://pbs.twimg.com/profile_images/806282966020268032/Hs3DG-p2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/166687413/1399117225', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'_helderlopes', u'lang': u'pt', u'profile_background_tile': True, u'favourites_count': 83, u'name': u'Helder Lopes', u'notifications': False, u'url': None, u'created_at': u'Wed Jul 14 19:33:42 +0000 2010', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}",-1
7,,,Wed May 30 23:21:30 +0000 2018,"{u'symbols': [], u'user_mentions': [{u'id': 1388402174, u'indices': [3, 15], u'id_str': u'1388402174', u'screen_name': u'RenovaMidia', u'name': u'RENOVA'}], u'hashtags': [{u'indices': [20, 26], u'text': u'Bahia'}], u'urls': []}",0,False,,1001966863721562112,1001966863721562112,,,,,,False,pt,"{u'iso_language_code': u'pt', u'result_type': u'recent'}",,,,,,37,False,"{u'contributors': None, u'truncated': True, u'text': u'Na #Bahia, o pré-candidato do PSL à Presidência, Jair Bolsonaro, está na frente da corrida presidencial, com Marina… https://t.co/xqktJ7iWUI', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1001821582069780480, u'favorite_count': 125, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [3, 9], u'text': u'Bahia'}], u'urls': [{u'url': u'https://t.co/xqktJ7iWUI', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1001821582069780480', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'retweeted': False, u'coordinates': None, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 37, u'id_str': u'1001821582069780480', u'favorited': False, u'user': {u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': False, u'default_profile_image': False, u'id': 1388402174, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'000000', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/877360700150165504/LO9crxXf_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/eTsdZ3M7bR', u'indices': [0, 23], u'expanded_url': u'http://www.renovamidia.com.br', u'display_url': u'renovamidia.com.br'}]}, u'description': {u'urls': [{u'url': u'https://t.co/B1GPI1sEDJ', u'indices': [128, 151], u'expanded_url': u'https://apoia.se/renova', u'display_url': u'apoia.se/renova'}]}}, u'followers_count': 38665, u'profile_sidebar_border_color': u'000000', u'id_str': u'1388402174', u'profile_background_color': u'000000', u'listed_count': 230, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 39126, u'description': u'RENOVA é uma MÍDIA independente. Propagamos notícias em tempo real sem o filtro politicamente correto. Conheça nossa história: 
https://t.co/B1GPI1sEDJ', u'friends_count': 6260, u'location': u'Brasil', u'profile_link_color': u'192377', u'profile_image_url': u'http://pbs.twimg.com/profile_images/877360700150165504/LO9crxXf_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/1388402174/1524265763', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'RenovaMidia', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 4628, u'name': u'RENOVA', u'notifications': False, u'url': u'https://t.co/eTsdZ3M7bR', u'created_at': u'Mon Apr 29 01:56:03 +0000 2013', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'pt', u'created_at': u'Wed May 30 13:44:12 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'pt', u'result_type': u'recent'}}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RenovaMidia: Na #Bahia, o pré-candidato do PSL à Presidência, Jair Bolsonaro, está na frente da corrida presidencial, com Marina Silva…",False,"{u'follow_request_sent': False, u'has_extended_profile': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 2389851791, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'verified': False, u'translator_type': u'none', u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/971090033531932672/dS6M7NM4_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 170, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'2389851791', u'profile_background_color': u'C0DEED', u'listed_count': 0, u'is_translation_enabled': False, u'utc_offset': None, u'statuses_count': 1377, u'description': u'', u'friends_count': 651, u'location': u'', u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/971090033531932672/dS6M7NM4_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/2389851791/1517174345', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'Renato201e', u'lang': u'pt', u'profile_background_tile': False, u'favourites_count': 6649, u'name': u'Renato Nascimento ', u'notifications': False, u'url': None, u'created_at': u'Fri Mar 07 03:14:50 +0000 2014', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': True, u'is_translator': False}",-1
